cruise,date,station,depth,btl_sal,btl_temp,PO4,SiO2,NO2,NO3NO2,BSi,LSi,CHL,POC,PON,NO3,mld,strat,N2P,N2Si,Si2P,TChla,TChlb,TChlc,ABCar,Butfuco,Hexfuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MVChla,DVChla,Chlide,MVChlb,DVChlb,Chlc1c2,Chlc3,Lut,Neo,Viola,Phytin,Phide,Pras,Gyro,DVChla_lod_mod,Pras_lod_mod,mdl_TChla,mdl_Fuco,mdl_Perid,mdl_TChlb,mdl_Hex,mdl_Zea
257,20140320,4,10,33.4568,14.2809,0.362015,4.071732,0.136414,1.205573,0.142269676,0.070736117,1.208913196,NaN,NaN,1.069159,23,0.019321792,2.953355524,0.262580887,11.2474124,1.407,0.254,0.213,0.081,0.023,0.208,0.074,0.077,0.008,0.13,0.067,0.12,1.38,0.008,0.019,0.254,0,0.137,0.076,0.006,0.028,0.042,0.012,0.019,0.081,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,20140320,4,20,33.4626,13.0902,0.618798,5.599304,0.546108,5.100648,0.144941028,0.135263172,1.044594898,NaN,NaN,4.55454,23,0.019321792,7.360301746,0.81341181,9.048678244,1.238,0.264,0.24,0.061,0.025,0.188,0.057,0.03,0,0.197,0.031,0.067,1.217,0.011,0.01,0.258,0.006,0.129,0.111,0.003,0.028,0.019,0.012,0.029,0.086,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,20140320,4,30,33.5069,11.7801,1.138497,11.608582,0.232491,14.049379,0.186222716,0.383309481,0.149060171,NaN,NaN,13.816888,23,0.019321792,12.13607765,1.190230469,10.19640983,0.164,0.039,0.044,0.007,0.007,0.027,0.005,0.005,0,0.045,0.013,0.004,0.16,0.002,0.002,0.035,0.004,0.02,0.024,0,0.002,0.001,0.004,0.023,0.009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,20140320,4,50,33.5472,11.0964,1.295996,14.367601,0.085513,17.023449,0.200668004,0.175044228,0.078051192,NaN,NaN,16.937936,23,0.019321792,13.0694354,1.178897994,11.0861461,0.084,0.028,0.022,0.004,0.007,0.016,0.001,0.003,0,0.025,0.002,0.002,0.08,0.002,0.002,0.024,0.004,0.009,0.013,0,0.002,0.001,0.004,0.023,0.005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,20140320,4,75,33.7211,9.9935,1.6471,21.956478,0.103769,23.230495,0.188686769,0.173568202,0.031103107,NaN,NaN,23.126726,23,0.019321792,14.04087548,1.05329853,13.33038553,0.024,0.005,0.006,0.002,0.002,0.003,0.001,0.001,0,0.009,0.001,0.001,0.023,0,0.001,0.004,0.001,0.003,0.003,0,0,0,0.003,0.022,0.001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,20140320,5,0,33.4546,14.4045,0.335674,4.015219,0.170496,0.832999,0.488471621,0.104285194,1.883791922,214.2714286,44.27301587,0.662503,26,0.012766757,1.973650029,0.164997974,11.96166221,1.9675,0.212,0.2985,0.1085,0.0215,0.1985,0.118,0.1585,0.06,0.3275,0.084,0.136,1.847,0.009,0.1115,0.212,0,0.2115,0.087,0.018,0.025,0.019,0.0195,0.057,0.057,0,0.009,0.057,1.626340694,0.217928376,0.11086692,0.195369209,0.152662715,0.077579912
257,20140320,6,0,33.4503,14.2029,0.382851,4.060688,0.218227,1.202476,0.252355411,0.174940853,1.443653623,177.7936508,38.13968254,0.984249,29,0.013021003,2.570840875,0.242384788,10.6064448,1.525,0.2,0.215,0.089,0.016,0.176,0.11,0.116,0.028,0.16,0.096,0.121,1.488,0.008,0.029,0.2,0,0.149,0.066,0.015,0.024,0.025,0.013,0.032,0.058,0,0.008,0.058,1.263920495,0.155663273,0.08493674,0.198592021,0.107985692,0.08522843
257,20140320,7,0,33.445,14.0772,0.447529,4.886842,0.215327,2.055459,0.139621293,0.067570079,0.651404683,100.731746,21.46507937,1.840132,21,0.016414615,4.111760355,0.37654829,10.91960968,0.745,0.115,0.095,0.039,0.006,0.063,0.045,0.039,0.003,0.089,0.037,0.027,0.736,0,0.009,0.115,0,0.068,0.027,0.004,0.012,0.023,0.006,0.012,0.03,0,0,0.03,0.627948006,0.188848397,0,0.11262988,0.053238941,0.054569463
258,20140416,1,0,33.5869,14.1364,0.121185,0,0.010741,0,0.576524417,0.1416939,0.46243864,206.8238095,30.09047619,0,16,0.015371068,0,NaN,0,0.464,0.004,0.124,0.019,0.005,0.043,0.003,0.067,0.059,0.227,0.007,0.014,0.419,0,0.045,0.004,0,0.078,0.046,0.001,0,0,0.005,0.041,0,0,0,0,0.640047754,0.157398043,0.078699009,0.033344554,0.048401784,0.029805258
258,20140416,2,0,33.5861,13.6499,0.198531,0.343377,0.052662,0,1.304636893,0.092916498,1.525812772,301.2888889,43.12222222,0,15,0.014628192,0,0,1.72958883,1.175,0.01,0.357,0.043,0.007,0.057,0.002,0.196,0.086,0.677,0.013,0.012,0.988,0,0.187,0.01,0,0.226,0.131,0.001,0.003,0.003,0.007,0.118,0.009,0,0,0.009,1.394380114,0.499497485,0.115503325,0.032595082,0.167726414,0.01975356
258,20140416,3,0,33.5865,13.9532,0.147353,0.491675,0.051856,0,1.439938419,0.098232162,1.455390644,364.9174603,43.12222222,0,16,0.015899235,0,0,3.336715235,1.055,0.01,0.379,0.0295,0.006,0.0355,0.002,0.101,0.0635,0.6395,0.0145,0.01,0.914,0,0.141,0.01,0,0.2625,0.1165,0,0.003,0.002,0.0065,0.2345,0,0,0,0,1.468160262,0.663198938,0.078444082,0.022033036,0.035748829,0.023995478
258,20140416,4,0,33.607,13.086,0.164686,0.74118,0.037046,0,3.15093718,0.136545075,5.880247682,643.7206349,72.25396825,0,13,0.014005737,0,0,4.500564711,4.227,0.017,1.351,0.149,0.012,0.05,0.007,0.576,0.062,2.755,0.037,0.013,2.253,0,1.974,0.017,0,1.049,0.302,0,0.013,0.011,0.031,0.851,0,0,0,0,4.8353339,2.5542994,0.101830792,0.009787164,0.132340747,0
258,20140416,4,5,33.6048,12.7553,0.216737,0.513182,0.105462,0.205657,3.752137963,0.117906962,7.441271518,NaN,NaN,0.100195,13,0.014005737,0.462288396,0.195242623,2.367763695,4.746,0.033,1.757,0.149,0.021,0.068,0.02,0.444,0.022,3.138,0.049,0.01,3.278,0,1.468,0.033,0,1.312,0.445,0,0.012,0.012,0.078,1.367,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,20140416,4,10,33.5856,12.2396,0.511358,3.983711,0.16149,3.94856,3.479849211,0.097557233,7.852067264,NaN,NaN,3.78707,13,0.014005737,7.405907407,0.950638739,7.790454046,6.861,0.034,1.893,0.184,0,0.042,0.021,0.306,0.022,3.716,0.036,0.008,6.419,0,0.442,0.034,0,1.441,0.452,0,0.009,0.013,0.151,0.713,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,20140416,4,20,33.5962,10.8408,1.413133,15.037299,0.211022,17.731004,1.361889583,0.124131357,2.499985541,NaN,NaN,17.519982,13,0.014005737,12.39797103,1.165101658,10.64110668,2.209,0.032,0.691,0.064,0,0.011,0.004,0.076,0.005,1.195,0.008,0.004,1.948,0,0.261,0.032,0,0.399,0.292,0,0.004,0.004,0.141,0.394,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,20140416,4,30,33.6524,10.4152,1.669553,16.965849,0.218336,21.539422,1.499814965,0.091831491,2.300456179,NaN,NaN,21.321086,13,0.014005737,12.77053559,1.256706104,10.161911,2.169,0.021,0.594,0.067,0,0.01,0.004,0.078,0.005,1.222,0.004,0.003,2.091,0,0.078,0.021,0,0.359,0.235,0,0.003,0.004,0.131,0.36,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,20140416,4,50,33.746,9.8482,1.816513,23.521009,0.129027,24.753022,1.285789129,0.248624315,0.997646812,NaN,NaN,24.623995,13,0.014005737,13.55563929,1.046893652,12.94843968,0.975,0.014,0.243,0.035,0,0.005,0,0.039,0.004,0.537,0.003,0.003,0.9,0,0.075,0.014,0,0.166,0.077,0,0.002,0.002,0.095,0.287,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,20140416,4,75,33.8574,9.3384,1.879822,26.893873,0.119863,26.766742,4.799083684,0.130326212,0.419011661,NaN,NaN,26.646879,13,0.014005737,14.17521393,0.990815975,14.30660616,0.337,0.007,0.078,0.013,0.003,0.001,0,0.014,0.003,0.183,0,0.002,0.317,0,0.02,0.007,0,0.056,0.022,0,0.001,0.001,0.056,0.171,0.004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,20140416,5,0,33.2142,12.5858,0.301376,1.518867,0.077532,0.240895,4.711136735,0.172040964,8.955347268,716.6761905,114.9936508,0.163363,14,0.012506446,0.542057098,0.107555829,5.039774236,8.204,0.03,2.581,0.25,0.018,0.064,0.026,0.854,0.089,4.894,0.037,0.011,5.624,0,2.58,0.03,0,1.911,0.67,0.002,0.02,0.019,0.095,1.154,0.046,0,0,0.046,7.959088465,4.217471247,0,0.036691566,0.295358661,0
258,20140416,6,0,33.6043,12.7669,0.274393,0.853624,0.073022,0,5.020316313,0.228476151,7.558641731,700.5253968,119.2095238,0,19,0.010980348,0,0,3.110953997,7.496,0.032,2.101,0.228,0.017,0.064,0.027,0.775,0.067,4.238,0.041,0.013,6.33,0,1.166,0.032,0,1.536,0.565,0.001,0.017,0.015,0.112,0.736,0.049,0,0,0.049,7.715947154,3.887929029,0.151492796,0.097561279,0.260040044,0
258,20140416,7,0,33.5928,12.3513,0.601153,5.086935,0.16138,4.054956,3.859494694,0.224505239,7.676011944,453.1174603,90.46190476,3.893576,46,0.002503355,6.476846992,0.765407067,8.461963926,7.924,0.054,1.937,0.216,0.017,0.042,0.043,0.393,0.026,3.801,0.045,0.015,7.384,0,0.54,0.054,0,1.432,0.505,0.002,0.011,0.017,0.233,0.602,0.041,0,0,0.041,6.71365666,3.032442159,0.055189757,0.038177779,0.208439499,0
259,20140515,1,0,33.6054,14.7362,0.115739744,0,0.06456219,0.334709164,1.016221924,0.085379393,1.654920006,294.915873,41.34126984,0.270146974,14,0.017095692,2.334089956,NaN,0,1.354,0.014,0.351,0.045,0.007,0.053,0.013,0.116,0.093,0.825,0.026,0.02,0.926,0,0.428,0.014,0,0.32,0.031,0.002,0.003,0.003,0.012,0.113,0.004,0,0,0,1.38533873,0.819154336,0.006258594,0.016709884,0.055942626,0.051380323
259,20140515,2,0,33.6957,15.9609,0.073777859,0.793426,0.06015548,0.23219539,1.410435452,0.153261235,1.525812772,392.431746,51.62857143,0.17203991,10,0.017158783,2.331863683,0.216831702,10.75425623,1.4555,0.02,0.329,0.0635,0.0055,0.0645,0.022,0.1925,0.1805,0.872,0.015,0.061,0.9595,0,0.496,0.02,0,0.3,0.029,0.003,0.0045,0.007,0.011,0.149,0.002,0,0,0,1.387068439,0.777297709,0.036015936,0.010146365,0.076032862,0.051224574
259,20140515,3,0,33.7091,14.6044,0.078396224,0,0.07668816,0.21435774,1.591894264,0.120785186,1.725342134,423.868254,53.18095238,0.13766958,11,0.020278992,1.756074119,NaN,0,1.2275,0.0135,0.3615,0.0585,0,0.0325,0.0135,0.2085,0.166,1.0395,0.0115,0.079,0.594,0,0.6335,0.0135,0,0.3445,0.017,0.0015,0.0045,0.0055,0.008,0.231,0.001,0,0,0,1.660789464,1.050293092,0.070824282,0,0.040488085,0.05400947
259,20140515,4,0,33.6804,14.357,0.145625948,0.99638,0.1523113,0.217749377,1.555754445,0.102255091,2.453037456,383.2301587,64.43809524,0.065438077,18,0.015172345,0.44935726,0.065675823,6.84204988,1.898,0.012,0.529,0.065,0,0.047,0.006,0.209,0.135,1.39,0.011,0.027,1.018,0,0.88,0.012,0,0.498,0.031,0.001,0.006,0.006,0.009,0.245,0.002,0,0,0,2.391417159,1.498107085,0,0,0.035549389,0.042171885
259,20140515,4,5,33.6917,13.5285,0.23613047,0,0.16181439,0.255975572,2.738442996,0.080627751,5.117341296,NaN,NaN,0.094161182,18,0.015172345,0.398767605,NaN,0,3.997,0.01,1.026,0.121,0,0.047,0.012,0.577,0.107,2.763,0.013,0.033,2.306,0,1.691,0.01,0,0.982,0.044,0.001,0.012,0.008,0.03,0.45,0.005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,20140515,4,10,33.6921,13.3971,0.29556436,0.220844,0.17908815,0.278319594,2.708332962,0.174539487,5.891984703,NaN,NaN,0.099231444,18,0.015172345,0.335735486,0.449328232,0.747194283,4.581,0.01,1.204,0.129,0,0.043,0.029,0.69,0.071,3.33,0.017,0.042,2.535,0,2.046,0.01,0,1.158,0.046,0.002,0.012,0.018,0.031,0.473,0.005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,20140515,4,20,33.6916,12.7508,0.421956493,1.132426,0.24036693,2.074182888,6.781088571,0.306351367,14.32855563,NaN,NaN,1.833815958,18,0.015172345,4.345983504,1.619369352,2.683750621,11.185,0.009,3.19,0.275,0,0.027,0.027,0.584,0.021,8.678,0.038,0.013,4.509,0,6.676,0.009,0,3.096,0.094,0,0.011,0.016,0.075,1.107,0.006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,20140515,4,30,33.7569,11.6291,1.072507324,7.017087,0.45762074,10.07545282,6.925345932,0.193509528,10.39900089,NaN,NaN,9.61783208,18,0.015172345,8.96761436,1.370630303,6.542693782,6.194,0.005,2.228,0.181,0,0.006,0.008,0.224,0.028,4.801,0,0.004,2.241,0,3.953,0.005,0,2.138,0.09,0,0.004,0.009,0.043,1.342,0.003,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,20140515,4,50,33.8717,9.9578,1.74989222,25.195228,0.42045713,25.3505587,1.420238084,0.16363153,0.62206213,NaN,NaN,24.93010157,18,0.015172345,14.24664976,0.989477117,14.3981599,0.641,0.011,0.145,0.026,0,0.003,0.005,0.03,0.003,0.348,0.001,0.003,0.49,0,0.151,0.011,0,0.126,0.019,0,0.002,0.001,0.034,0.813,0.004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,20140515,4,75,33.986,9.4987,1.557850223,29.507123,0.21284318,28.24084458,1.229935057,0.274479121,0.234740426,NaN,NaN,28.0280014,18,0.015172345,17.99146092,0.949872388,18.94092421,0.19,0.005,0.042,0.012,0,0.001,0.003,0.011,0.002,0.105,0.001,0.001,0.16,0,0.03,0.005,0,0.035,0.007,0,0.001,0.001,0.033,0.543,0.002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,20140515,5,0,33.6497,13.3055,0.225691298,2.117159,0.22984728,0.915130032,6.567230463,0.325406178,8.478824203,798.0588235,136.3029412,0.685282752,12,0.013263126,3.036372063,0.323680343,9.380773733,7.932,0.044,1.82,0.278,0,0.047,0.038,0.937,0.37,4.489,0.042,0.093,5.855,0,2.077,0.044,0,1.73,0.09,0.004,0.024,0.021,0.066,0.78,0,0,0,0,9.347455605,5.373304746,0.164801822,0.010832452,0.017568326,0.030009864
259,20140515,6,0,33.6819,12.5381,0.645158717,4.855295,0.34334795,6.108881469,8.826777307,0.367796922,14.29569197,725.8617647,143.1382353,5.765533519,34,0.007401143,8.936612599,1.187473371,7.525737268,9.941,0.025,2.528,0.366,0,0.051,0.039,0.782,0.228,5.531,0.04,0.034,5.153,0,4.788,0.025,0,2.4,0.128,0,0.018,0.024,0.066,1.043,0,0,0,0,10.40034731,5.925390231,0.029331421,0.088130885,0,0
259,20140515,7,0,33.6617,13.3905,0.167555424,0.656111,0.15051777,0.37119187,4.49644755,0.173979212,8.166619436,718.1555556,110.631746,0.2206741,16,0.010184508,1.317021525,0.336336535,3.915784905,5.124,0.025,1.44,0.18,0,0.048,0.014,0.704,0.096,3.799,0.029,0.063,2.523,0,2.601,0.025,0,1.377,0.063,0.002,0.015,0.015,0.052,0.801,0,0,0,0,4.957617472,2.98750974,0.144068041,0.040056071,0,0.04324562
260,20140612,1,0,33.531,16.2582,0.170844757,0.73137,0.10118378,0.215866036,1.257734181,0.111618365,1.138491068,301.3285714,46.77619048,0.114682256,10,0.024180722,0.671265879,0.156804704,4.280903979,1.167,0.099,0.226,0.053,0.027,0.102,0.02,0.079,0.054,0.324,0.035,0.107,0.964,0.043,0.16,0.099,0,0.168,0.058,0.012,0.01,0.006,0.011,0.03,0.026,0,0.043,0.026,0.731985409,0.080806098,0.053279562,0.100600067,0.117060041,0.077725682
260,20140612,2,0,33.5508,17.1449,0.157568007,0.737937,0.12493326,0.24986508,1.016221924,0.0995432,1.091542983,291.6396825,47.74603175,0.12493182,11,0.021923938,0.792875549,0.169298761,4.683292085,1.095,0.113,0.177,0.065,0.029,0.095,0.029,0.096,0.065,0.222,0.04,0.127,0.944,0.042,0.109,0.113,0,0.128,0.049,0.021,0.013,0.009,0.013,0.069,0.028,0,0.042,0.028,0.939505411,0.212994377,0.004407676,0.12162997,0.120406881,0.076976672
260,20140612,3,0,33.5475,17.0035,0.149603804,0.561661,0.09446362,0.260132772,0.792445864,0.10293204,0.755864173,230.231746,43.67142857,0.165669152,13,0.020721174,1.107385959,0.29496289,3.754322985,0.857,0.119,0.111,0.056,0.022,0.064,0.025,0.059,0.051,0.128,0.028,0.143,0.773,0.04,0.044,0.119,0,0.079,0.032,0.022,0.013,0.01,0.008,0.025,0.034,0,0.04,0.034,0.331123174,0,0.045577724,0.128549371,0.135746308,0.093439888
260,20140612,4,0,33.5294,16.4988,0.149172483,0.911043,0.09024121,0,0.990531187,0.093480235,0.768774897,222.9126984,39.20634921,0,11,0.020029645,0,0,6.107312701,0.752,0.08,0.119,0.046,0.018,0.061,0.019,0.063,0.027,0.149,0.026,0.108,0.652,0.043,0.057,0.08,0,0.087,0.032,0.008,0.009,0.011,0.011,0.045,0.023,0,0.043,0.023,0.626037672,0.036837516,0.001,0.097884693,0.109193113,0.06724992
260,20140612,4,5,33.5218,16.4401,0.170261042,1.087398,0.06989158,0.204966474,0.918894892,0.173607774,0.85328145,NaN,NaN,0.135074894,11,0.020029645,0.793339994,0.12421845,6.386651857,0.882,0.091,0.139,0.051,0.02,0.067,0.02,0.084,0.01,0.186,0.031,0.116,0.78,0.046,0.056,0.091,0,0.102,0.037,0.005,0.011,0.022,0.01,0.037,0.027,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,20140612,4,10,33.5385,14.7618,0.227742212,0,0.08197778,0.415475007,1.342685638,0.11984297,3.368525119,NaN,NaN,0.333497227,11,0.020029645,1.464362816,NaN,0,3.686,0.122,0.788,0.106,0.034,0.163,0.029,0.129,0.012,1.538,0.092,0.037,3.404,0.017,0.265,0.122,0,0.617,0.171,0.001,0.015,0.019,0.056,0.151,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,20140612,4,20,33.5328,14.0854,0.292246436,0.477368,0.0577239,0.94584,1.681488394,0.146999028,3.720635759,NaN,NaN,0.8881161,11,0.020029645,3.038928762,1.860443306,1.633443359,4.09,0.066,0.795,0.107,0,0.05,0.025,0.095,0.006,1.892,0.033,0.017,4.018,0,0.072,0.066,0,0.649,0.146,0,0.008,0.011,0.106,0.308,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,20140612,4,30,33.6193,13.3912,0.532012072,1.253754,0.15358221,3.250827535,1.484735217,0.103041911,1.326283409,NaN,NaN,3.097245325,11,0.020029645,5.821757603,2.470377223,2.356626975,1.336,0.007,0.241,0.059,0,0.005,0.014,0.058,0,0.706,0.008,0.009,1.318,0,0.018,0.007,0,0.191,0.05,0,0,0,0.23,0.424,0.004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,20140612,4,50,33.6451,12.7226,0.807287358,5.525763,0.2606285,7.983220986,1.020524841,0.091068563,0.645536173,NaN,NaN,7.722592486,11,0.020029645,9.566101103,1.397561294,6.844852635,0.663,0.006,0.127,0.029,0,0.004,0.005,0.027,0,0.354,0.003,0.003,0.659,0,0.004,0.006,0,0.091,0.036,0,0.001,0,0.083,0.201,0.003,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,20140612,4,75,33.6429,10.2336,1.362338198,18.644498,0.19116562,21.04603903,0.528513722,0.07592297,0.201876767,NaN,NaN,20.85487341,11,0.020029645,15.30814701,1.118553764,13.68566045,0.205,0.042,0.05,0.017,0.019,0.022,0.002,0.009,0,0.083,0.002,0.006,0.19,0.013,0.002,0.017,0.025,0.028,0.022,0,0.001,0.001,0.032,0.14,0.004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,20140612,5,0,33.5536,16.8135,0.183220132,1.678131,0.05408037,0,0.701905741,0.114332768,1.185439153,211.131746,36.87777778,0,12,0.021856194,0,0,9.159097211,1.1825,0.082,0.209,0.0615,0.0395,0.1265,0.023,0.094,0.05,0.287,0.026,0.118,1.0235,0.0565,0.1025,0.082,0,0.1485,0.0605,0.009,0.009,0.0105,0.0115,0.0285,0.022,0,0.0565,0.022,1.433558076,0.419784766,0.029532467,0.105193672,0.139769156,0.071110303
260,20140612,6,0,33.5803,17.4693,0.181047816,2.043784,0.04601676,0.23423553,0.406409122,0.093672282,0.421359065,135.4333333,25.42539683,0.18821877,10,0.027632907,1.039608067,0.092093279,11.28864211,0.594,0.042,0.104,0.038,0.033,0.083,0.008,0.068,0.017,0.121,0.011,0.12,0.504,0.062,0.028,0.036,0.006,0.069,0.035,0.003,0.004,0.007,0.007,0.01,0.009,0,0.062,0.009,0.585157285,0.121920288,0,0.052087002,0.088477271,0.063730955
260,20140612,7,0,33.549,15.5319,0.165770228,1.540847,0.06722096,0.431860176,1.612739583,0.172220085,2.887307245,290.2460317,58.22698413,0.364639216,18,0.020905657,2.199666493,0.236648555,9.295076798,2.823,0.114,0.497,0.11,0.029,0.124,0.029,0.206,0.022,1.056,0.056,0.069,2.496,0.022,0.305,0.114,0,0.409,0.088,0.005,0.014,0.02,0.027,0.118,0.032,0,0.022,0.032,2.990365892,1.276132499,0,0.101356172,0.149549433,0.045367853
261,20140715,1,0,33.5681,20.6161,0.069391915,0.745921,0.05834761,0,0.580928044,0.396197966,0.472415108,161.468254,31.18571429,0,8,0.045508365,0,0,10.7493935,0.603,0.018,0.098,0.038,0.014,0.039,0.009,0.089,0.025,0.194,0.016,0.065,0.525,0.014,0.064,0.018,0,0.073,0.025,0.003,0.003,0.005,0.006,0.046,0.004,0,0.014,0,0.656501997,0.254226552,0,0.026209081,0.094599758,0.048220316
261,20140715,2,0,33.5934,20.8133,0.065962588,0.34548,0.05963286,0,0.584225842,0.293948723,0.355631746,130.8,23.58412698,0,11,0.044172635,0,0,5.237514332,0.396,0.007,0.059,0.028,0.01,0.02,0.004,0.053,0.034,0.132,0.004,0.061,0.346,0.016,0.034,0.007,0,0.044,0.015,0,0.001,0.002,0.003,0.04,0.001,0,0.016,0,0.725644108,0.288970387,0.027389013,0.009912586,0.041653998,0.037113796
261,20140715,3,0,33.5652,19.4679,0.099283306,0,0.08860676,0,1.025477102,0.287504459,0.610325109,210.9730159,28.26190476,0,13,0.032473874,0,NaN,0,0.678333333,0.024333333,0.095333333,0.035333333,0.012,0.029,0.006,0.059666667,0.031666667,0.155,0.009666667,0.056333333,0.617666667,0.015,0.045666667,0.024333333,0,0.067666667,0.027666667,0.004,0.004,0.004,0.006333333,0.011333333,0.005666667,0,0.015,0,0.84712781,0.45406814,0,0.017768717,0.074949105,0.03779836
261,20140715,4,0,33.5474,18.1217,0.18073559,1.145444,0.06749762,0,1.41707048,0.264106305,1.408442559,222.8063492,33.32857143,0,22,0.027834978,0,0,6.337678152,1.587,0.057,0.298,0.055,0.022,0.076,0.009,0.093,0.043,0.464,0.009,0.049,1.458,0.019,0.11,0.057,0,0.195,0.103,0.005,0.007,0.004,0.014,0.05,0.016,0,0.019,0.016,1.349845721,0.686091723,0,0.046318073,0.100403644,0.041651029
261,20140715,4,5,33.5312,17.6083,0.187565612,0.342555,0.06787398,0,1.761490707,0.205384675,1.51407575,NaN,NaN,0,22,0.027834978,0,0,1.826320914,1.937,0.056,0.371,0.06,0.018,0.068,0.01,0.106,0.008,0.545,0.011,0.035,1.775,0.013,0.149,0.056,0,0.264,0.107,0.002,0.009,0.009,0.024,0.055,0.015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,20140715,4,10,33.519,17.2682,0.167259342,0.268892,0.05133742,0,2.040422785,0.417714925,1.960082561,NaN,NaN,0,22,0.027834978,0,0,1.607635166,2.31,0.058,0.488,0.069,0.022,0.099,0.01,0.1,0.01,0.716,0.016,0.031,2.063,0.012,0.235,0.058,0,0.355,0.133,0.002,0.007,0.008,0.027,0.093,0.016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,20140715,4,20,33.5136,16.1412,0.267412679,0.206329,0.111782,0.718895922,2.326956577,0.536239108,4.870863848,NaN,NaN,0.607113922,22,0.027834978,2.270325866,2.942455602,0.771575233,5.705,0.079,1.265,0.142,0.026,0.12,0.024,0.126,0.006,2.272,0.02,0.023,5.59,0,0.115,0.079,0,0.839,0.426,0,0.009,0.01,0.064,0.178,0.03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,20140715,4,30,33.5051,14.2125,0.589092399,4.343288,0.22426029,4.66613324,3.033355524,0.281988066,3.838005972,NaN,NaN,4.44187295,22,0.027834978,7.540197357,1.02269823,7.372846785,4.147,0.082,0.929,0.104,0.028,0.134,0.013,0.093,0.005,1.737,0.02,0.021,4.059,0,0.088,0.082,0,0.57,0.359,0,0.01,0.007,0.056,0.108,0.036,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,20140715,4,50,33.5645,11.6502,1.059028392,14.466478,0.34060306,16.18989157,0.344789485,0.687514337,0.333331406,NaN,NaN,15.84928851,22,0.027834978,14.96587686,1.095587227,13.6601418,0.387,0.041,0.106,0.015,0.015,0.038,0.001,0.011,0.001,0.154,0.002,0.008,0.375,0.009,0.003,0.031,0.01,0.046,0.06,0,0.003,0.002,0.012,0.048,0.011,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,20140715,4,75,33.7279,10.1511,1.469755159,20.883942,0.08486935,22.60008,0.174367695,0.409169931,0.055750851,NaN,NaN,22.51521065,22,0.027834978,15.31902134,1.078111146,14.20912992,0.057,0.014,0.02,0.004,0.007,0.012,0,0.002,0,0.02,0,0.002,0.053,0.004,0,0.007,0.007,0.008,0.012,0,0.001,0,0.005,0.022,0.002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,20140715,5,0,33.5546,18.1338,0.199519766,1.237319,0.06457598,0.30093473,0.772355718,0.36538599,1.643182985,154.3269841,31.76984127,0.23635875,13,0.022016258,1.184638268,0.19102491,6.201485822,2.084,0.069,0.385,0.075,0.033,0.126,0.01,0.175,0.028,0.735,0.009,0.041,1.984,0.02,0.08,0.069,0,0.251,0.134,0.005,0.008,0.012,0.019,0.029,0.02,0,0.02,0.02,2.349252966,1.014403281,0.029822965,0.056415059,0.093132613,0.021285094
261,20140715,6,0,33.5395,17.68,0.246098762,1.810025,0.08030938,1.14443845,0.723163225,0.558733849,1.467127665,168.8920635,33.77142857,1.06412907,18,0.021625074,4.323991967,0.587908493,7.354872431,1.683,0.069,0.34,0.063,0.042,0.162,0.011,0.152,0.011,0.576,0.011,0.048,1.632,0.02,0.031,0.069,0,0.203,0.137,0.003,0.008,0.013,0.019,0.039,0.025,0,0.02,0.025,1.586112365,0.634484559,0.004461737,0.069672992,0.125805907,0.032407867
